frame,timestamp,side,cx,cy,length,angle_deg,brightness,color
264,4.4,left,325.918,198.367,35.96,181.63,0.9,1
264,4.4,right,419.292,199.258,38.399,0.097,0.9,1
266,4.433333333333334,left,551.299,212.365,19.906,173.806,0.95,0
266,4.433333333333334,right,602.157,211.505,21.867,-2.675,0.95,0
266,4.433333333333334,right,227.858,234.118,16.453,14.443,0.92,0
266,4.433333333333334,right,224.13,215.682,33.888,12.442,0.9,1
266,4.433333333333334,left,329.355,198.685,38.085,177.616,0.9,1
266,4.433333333333334,right,422.747,198.002,38.422,-1.313,0.9,1
266,4.433333333333334,distractor,533.467,193.274,6.872,70.482,0.35,1
267,4.45,left,555.695,210.922,22.11,177.35,0.95,0
267,4.45,right,605.664,212.048,19.507,-7.828,0.95,0
267,4.45,right,228.451,234.858,16.671,6.503,0.92,0
267,4.45,right,224.235,216.183,35.983,14.213,0.9,1
267,4.45,left,330.413,199.275,35.588,176.362,0.9,1
267,4.45,right,424.396,199.256,37.852,-4.307,0.9,1
268,4.466666666666667,left,559.189,212.941,23.125,167.343,0.95,0
268,4.466666666666667,right,609.468,212.422,21.641,-4.892,0.95,0
268,4.466666666666667,right,229.352,234.091,16.872,18.95,0.92,0
268,4.466666666666667,right,225.291,215.942,33.528,15.589,0.9,1
268,4.466666666666667,left,332.917,198.546,37.892,178.368,0.9,1
268,4.466666666666667,right,427.739,198.684,36.97,-2.947,0.9,1
269,4.483333333333333,left,561.806,212.285,20.811,176.335,0.95,0
269,4.483333333333333,right,610.224,213.644,19.77,-1.139,0.95,0
269,4.483333333333333,right,229.943,234.84,18.302,12.813,0.92,0
269,4.483333333333333,right,224.344,215.623,33.384,13.833,0.9,1
269,4.483333333333333,left,334.269,198.288,36.432,177.697,0.9,1
269,4.483333333333333,right,427.538,198.984,34.743,-5.176,0.9,1
270,4.5,left,564.475,211.645,24.176,168.284,0.95,0
270,4.5,right,614.07,212.542,21.787,-3.933,0.95,0
270,4.5,right,230.577,233.906,16.76,21.53,0.92,0
270,4.5,right,226.569,214.926,33.438,13.166,0.9,1
270,4.5,left,336.889,197.594,35.154,176.19,0.9,1
270,4.5,right,430.003,199.296,36.859,-1.425,0.9,1
271,4.516666666666667,left,569.076,212.354,22.637,173.234,0.95,0
271,4.516666666666667,right,615.843,212.081,22.761,-12.774,0.95,0
271,4.516666666666667,right,231.827,234.775,16.018,12.545,0.92,0
271,4.516666666666667,right,226.633,215.239,34.11,13.971,0.9,1
271,4.516666666666667,left,338.364,198.258,37.264,177.567,0.9,1
271,4.516666666666667,right,431.385,197.65,38.531,-4.829,0.9,1
272,4.533333333333333,left,572.347,212.505,21.122,173.389,0.95,0
272,4.533333333333333,right,617.615,212.479,21.863,-7.059,0.95,0
272,4.533333333333333,right,232.154,233.899,16.499,12.071,0.92,0
272,4.533333333333333,right,226.989,215.711,34.352,14.657,0.9,1
272,4.533333333333333,left,341.361,198.455,37.559,179.942,0.9,1
272,4.533333333333333,right,434.021,198.105,36.954,-2.88,0.9,1
273,4.55,left,576.213,211.515,20.713,164.411,0.95,0
273,4.55,right,619.933,211.839,21.82,-16.162,0.95,0
273,4.55,right,232.488,234.053,18.315,9.477,0.92,0
273,4.55,right,227.315,214.654,34.836,17.21,0.9,1
273,4.55,left,343.021,198.221,38.715,177.038,0.9,1
273,4.55,right,435.216,198.301,36.63,-4.088,0.9,1
273,4.55,distractor,318.609,352.099,9.157,88.062,0.35,1
274,4.566666666666666,left,578.144,211.763,21.041,169.551,0.95,0
274,4.566666666666666,right,621.514,213.081,21.24,-9.851,0.95,0
274,4.566666666666666,right,233.842,234.154,15.27,11.255,0.92,0
274,4.566666666666666,right,228.723,215.069,34.381,14.421,0.9,1
274,4.566666666666666,left,345.135,197.695,37.092,174.648,0.9,1
274,4.566666666666666,right,437.85,199.132,36.714,-3.952,0.9,1
275,4.583333333333333,left,581.63,212.508,19.648,169.774,0.95,0
275,4.583333333333333,right,624.576,213.066,22.27,-8.251,0.95,0
275,4.583333333333333,right,234.381,233.255,16.016,17.272,0.92,0
275,4.583333333333333,right,226.917,215.013,36.209,15.741,0.9,1
275,4.583333333333333,left,347.96,198.65,34.582,175.666,0.9,1
275,4.583333333333333,right,438.628,198.48,36.792,-5.161,0.9,1
276,4.6,left,585.753,212.531,21.79,166.615,0.95,0
276,4.6,right,625.693,213.732,20.88,-9.287,0.95,0
276,4.6,right,229.645,215.8,35.166,14.288,0.9,1
276,4.6,left,348.973,198.852,38.313,174.446,0.9,1
276,4.6,right,441.516,197.821,39.757,-6.054,0.9,1
277,4.616666666666666,left,588.79,211.531,22.729,163.436,0.95,0
277,4.616666666666666,right,626.899,213.507,20.936,-11.799,0.95,0
277,4.616666666666666,right,230.481,215.473,34.335,17.478,0.9,1
277,4.616666666666666,left,350.618,198.294,39.974,179.857,0.9,1
277,4.616666666666666,right,442.343,199.027,37.266,-7.555,0.9,1
278,4.633333333333334,left,592.018,212.577,22.911,165.061,0.95,0
278,4.633333333333334,right,628.892,213.691,22.057,-8.962,0.95,0
278,4.633333333333334,right,230.401,215.234,34.342,13.652,0.9,1
278,4.633333333333334,left,351.965,197.818,38.393,173.296,0.9,1
278,4.633333333333334,right,444.81,198.94,35.514,-6.003,0.9,1
279,4.65,left,593.642,213.259,21.398,169.326,0.95,0
279,4.65,right,231.158,215.863,36.33,16.643,0.9,1
279,4.65,left,355.619,197.718,37.561,177.474,0.9,1
279,4.65,right,445.337,199.09,36.257,-3.945,0.9,1
280,4.666666666666667,left,597.301,212.373,22.558,158.751,0.95,0
280,4.666666666666667,right,232.445,215.022,34.086,16.002,0.9,1
280,4.666666666666667,left,357.788,198.505,35.608,175.134,0.9,1
280,4.666666666666667,right,447.091,199.751,37.845,-8.637,0.9,1
280,4.666666666666667,distractor,331.214,217.833,10.273,91.482,0.35,1
281,4.683333333333334,left,599.545,213.211,20.393,165.946,0.95,0
281,4.683333333333334,left,228.329,234.136,16.355,199.296,0.92,0
281,4.683333333333334,right,233.015,216.362,34.34,15.277,0.9,1
281,4.683333333333334,left,359.402,197.799,37.773,177.541,0.9,1
281,4.683333333333334,right,448.681,198.921,38.746,-6.188,0.9,1
282,4.7,left,601.24,213.773,21.779,162.722,0.95,0
282,4.7,left,227.482,233.673,17.0,197.158,0.92,0
282,4.7,right,233.622,215.908,35.223,12.945,0.9,1
282,4.7,left,361.136,197.94,37.103,173.542,0.9,1
282,4.7,right,451.642,198.533,35.33,-3.751,0.9,1
283,4.716666666666667,left,603.945,211.498,20.231,163.871,0.95,0
283,4.716666666666667,left,228.612,233.49,16.083,190.654,0.92,0
283,4.716666666666667,right,233.221,215.522,32.146,14.952,0.9,1
283,4.716666666666667,left,363.256,199.133,38.959,176.661,0.9,1
283,4.716666666666667,right,452.454,199.957,37.331,-3.624,0.9,1
284,4.733333333333333,left,607.094,212.565,21.783,167.248,0.95,0
284,4.733333333333333,right,234.117,214.559,32.891,14.43,0.9,1
284,4.733333333333333,left,365.341,197.305,37.977,177.506,0.9,1
284,4.733333333333333,right,455.449,198.624,35.733,-4.905,0.9,1
285,4.75,left,609.859,213.042,22.078,166.702,0.95,0
285,4.75,left,224.352,216.372,32.299,197.557,0.9,1
285,4.75,right,235.265,215.656,32.659,15.289,0.9,1
285,4.75,left,367.723,198.668,39.548,176.257,0.9,1
285,4.75,right,456.229,198.637,36.297,-4.917,0.9,1
287,4.783333333333333,left,612.71,213.183,19.953,162.101,0.95,0
287,4.783333333333333,left,224.862,217.492,34.442,193.759,0.9,1
287,4.783333333333333,right,235.626,214.96,35.418,18.115,0.9,1
287,4.783333333333333,left,371.84,197.711,37.764,176.215,0.9,1
287,4.783333333333333,right,460.388,198.955,36.813,-8.441,0.9,1
287,4.783333333333333,distractor,503.368,379.148,7.313,117.22,0.35,1
288,4.8,left,615.725,212.689,20.848,169.037,0.95,0
288,4.8,left,224.704,218.113,31.108,197.023,0.9,1
288,4.8,right,238.381,214.913,36.157,14.395,0.9,1
288,4.8,left,373.668,198.042,39.029,176.085,0.9,1
288,4.8,right,460.954,200.036,36.319,-5.048,0.9,1
289,4.816666666666666,left,616.584,213.712,22.687,160.573,0.95,0
289,4.816666666666666,left,224.628,217.303,32.526,200.091,0.9,1
289,4.816666666666666,right,239.273,214.973,35.562,16.052,0.9,1
289,4.816666666666666,left,374.852,197.958,36.853,171.709,0.9,1
289,4.816666666666666,right,462.861,199.758,36.45,-4.929,0.9,1
290,4.833333333333333,left,619.167,214.351,21.872,164.979,0.95,0
290,4.833333333333333,left,224.987,217.67,31.543,195.282,0.9,1
290,4.833333333333333,right,239.351,214.949,34.897,16.849,0.9,1
290,4.833333333333333,left,377.359,197.542,35.688,173.833,0.9,1
290,4.833333333333333,right,463.6,199.163,35.413,-6.267,0.9,1
291,4.85,left,622.079,213.222,21.883,162.358,0.95,0
291,4.85,left,224.199,217.907,33.741,197.037,0.9,1
291,4.85,right,239.667,215.084,34.606,17.452,0.9,1
291,4.85,left,379.575,197.708,39.241,176.294,0.9,1
291,4.85,right,465.858,199.896,36.401,-9.326,0.9,1
292,4.866666666666666,left,623.97,213.253,21.282,161.911,0.95,0
292,4.866666666666666,left,224.733,217.066,32.429,193.117,0.9,1
292,4.866666666666666,right,241.139,214.481,37.122,16.322,0.9,1
292,4.866666666666666,left,381.541,198.929,38.174,174.391,0.9,1
292,4.866666666666666,right,466.857,199.1,36.392,-8.539,0.9,1
293,4.883333333333334,left,625.666,214.473,20.36,164.947,0.95,0
293,4.883333333333334,left,224.986,217.266,31.535,196.049,0.9,1
293,4.883333333333334,right,241.334,214.36,36.224,15.881,0.9,1
293,4.883333333333334,left,383.571,197.308,39.345,173.217,0.9,1
293,4.883333333333334,right,469.114,199.69,38.419,-7.355,0.9,1
294,4.9,left,626.9,214.355,20.51,161.889,0.95,0
294,4.9,left,224.03,216.488,31.631,193.449,0.9,1
294,4.9,right,243.266,215.483,35.606,15.59,0.9,1
294,4.9,left,386.158,198.132,36.344,173.664,0.9,1
294,4.9,right,470.025,199.078,37.104,-5.844,0.9,1
294,4.9,distractor,404.494,203.201,12.833,110.97,0.35,0
295,4.916666666666667,left,627.423,214.353,21.351,168.741,0.95,0
295,4.916666666666667,left,225.147,217.679,31.246,190.837,0.9,1
295,4.916666666666667,right,242.833,214.849,35.112,16.809,0.9,1
295,4.916666666666667,left,387.612,197.832,39.104,173.301,0.9,1
295,4.916666666666667,right,472.889,199.003,36.869,-7.005,0.9,1
296,4.933333333333334,left,628.603,214.931,21.258,161.195,0.95,0
296,4.933333333333334,left,224.054,216.476,33.874,193.735,0.9,1
296,4.933333333333334,right,245.274,214.954,35.521,16.627,0.9,1
296,4.933333333333334,left,391.105,197.854,36.192,174.921,0.9,1
296,4.933333333333334,right,472.377,199.781,35.532,-8.202,0.9,1
297,4.95,left,224.107,216.231,32.735,195.674,0.9,1
297,4.95,right,245.493,214.36,37.074,14.602,0.9,1
297,4.95,left,392.493,197.964,38.867,172.221,0.9,1
297,4.95,right,475.124,199.545,38.166,-3.715,0.9,1
298,4.966666666666667,left,224.596,218.28,32.778,193.528,0.9,1
298,4.966666666666667,right,247.06,214.49,36.419,11.351,0.9,1
298,4.966666666666667,left,394.499,199.002,36.601,172.638,0.9,1
298,4.966666666666667,right,476.105,199.598,35.511,-8.798,0.9,1
299,4.983333333333333,left,225.417,216.883,32.88,194.73,0.9,1
299,4.983333333333333,right,247.419,214.309,34.653,12.353,0.9,1
299,4.983333333333333,left,396.367,197.478,37.431,172.343,0.9,1
299,4.983333333333333,right,477.688,199.127,34.045,-5.952,0.9,1
300,5.0,left,226.538,217.776,34.509,194.096,0.9,1
300,5.0,right,249.383,214.573,34.878,16.874,0.9,1
300,5.0,left,397.292,197.422,38.309,171.322,0.9,1
300,5.0,right,479.635,199.418,39.144,-10.166,0.9,1
301,5.016666666666667,left,225.298,216.394,33.233,194.15,0.9,1
301,5.016666666666667,right,249.825,213.629,37.226,15.506,0.9,1
301,5.016666666666667,left,400.194,198.573,36.853,173.465,0.9,1
301,5.016666666666667,right,480.068,198.848,36.982,-6.75,0.9,1
301,5.016666666666667,distractor,587.495,180.78,6.568,93.72,0.35,0
302,5.033333333333333,right,549.515,226.028,19.214,0.464,0.95,0
302,5.033333333333333,left,225.874,216.699,29.598,192.683,0.9,1
302,5.033333333333333,right,250.599,214.3,38.031,13.48,0.9,1
302,5.033333333333333,left,402.55,199.208,37.908,172.476,0.9,1
302,5.033333333333333,right,482.53,199.544,36.145,-11.248,0.9,1
303,5.05,right,551.686,224.906,18.834,7.911,0.95,0
303,5.05,left,225.06,217.065,32.837,196.847,0.9,1
303,5.05,right,251.014,214.537,35.048,13.593,0.9,1
303,5.05,left,404.473,198.234,37.785,171.734,0.9,1
303,5.05,right,483.674,199.135,35.631,-7.195,0.9,1
304,5.066666666666666,right,553.308,224.708,19.188,-4.23,0.95,0
304,5.066666666666666,left,225.827,216.926,34.817,191.935,0.9,1
304,5.066666666666666,right,253.088,213.98,34.993,17.134,0.9,1
304,5.066666666666666,left,405.745,198.239,37.454,171.282,0.9,1
304,5.066666666666666,right,484.267,199.254,36.109,-8.082,0.9,1
305,5.083333333333333,right,556.352,226.291,20.149,-1.519,0.95,0
305,5.083333333333333,left,225.675,217.153,33.81,195.574,0.9,1
305,5.083333333333333,right,254.427,214.108,34.078,14.325,0.9,1
305,5.083333333333333,left,407.851,198.525,36.764,173.593,0.9,1
305,5.083333333333333,right,485.682,200.241,35.46,-10.957,0.9,1
306,5.1,right,558.631,225.089,17.052,9.115,0.95,0
306,5.1,left,226.117,216.819,29.75,192.562,0.9,1
306,5.1,right,256.324,213.118,36.668,15.887,0.9,1
306,5.1,left,409.344,198.087,36.929,166.773,0.9,1
306,5.1,right,486.988,200.26,35.729,-8.014,0.9,1
307,5.116666666666666,right,560.467,224.393,19.345,2.815,0.95,0
307,5.116666666666666,left,227.049,216.067,33.321,196.301,0.9,1
307,5.116666666666666,right,256.861,213.742,34.893,16.057,0.9,1
307,5.116666666666666,left,412.638,197.311,38.326,171.879,0.9,1
307,5.116666666666666,right,488.71,200.371,35.735,-9.414,0.9,1
308,5.133333333333334,right,562.184,225.542,21.772,2.743,0.95,0
308,5.133333333333334,left,227.596,216.462,32.573,194.607,0.9,1
308,5.133333333333334,right,257.469,213.927,35.079,13.08,0.9,1
308,5.133333333333334,left,414.118,198.548,35.607,172.151,0.9,1
308,5.133333333333334,right,489.628,200.324,36.821,-11.129,0.9,1
308,5.133333333333334,distractor,93.622,326.405,10.558,94.082,0.35,0
309,5.15,right,565.246,225.027,19.615,5.385,0.95,0
309,5.15,left,227.591,214.707,32.26,195.11,0.9,1
309,5.15,right,259.127,214.184,35.941,12.798,0.9,1
309,5.15,left,416.502,197.752,37.965,170.591,0.9,1
309,5.15,right,491.044,200.763,35.544,-9.346,0.9,1
310,5.166666666666667,right,566.841,225.102,18.933,-3.297,0.95,0
310,5.166666666666667,left,227.088,216.476,32.436,195.955,0.9,1
310,5.166666666666667,right,259.939,214.221,35.923,17.239,0.9,1
310,5.166666666666667,left,417.275,197.989,38.308,171.175,0.9,1
310,5.166666666666667,right,492.078,200.026,35.141,-9.272,0.9,1
311,5.183333333333334,right,568.698,224.508,19.101,-1.103,0.95,0
311,5.183333333333334,left,228.24,215.429,35.015,191.579,0.9,1
311,5.183333333333334,right,260.433,214.929,37.252,13.001,0.9,1
311,5.183333333333334,left,420.556,199.406,38.639,172.136,0.9,1
311,5.183333333333334,right,493.313,200.841,35.056,-8.576,0.9,1
312,5.2,right,571.179,225.661,18.143,-1.559,0.95,0
312,5.2,left,227.042,216.978,32.158,192.933,0.9,1
312,5.2,right,262.35,214.158,35.407,13.707,0.9,1
312,5.2,left,421.831,198.7,36.819,171.03,0.9,1
312,5.2,right,494.83,199.895,36.347,-9.16,0.9,1
313,5.216666666666667,right,573.519,225.673,19.075,-6.56,0.95,0
313,5.216666666666667,left,229.1,216.589,34.876,195.019,0.9,1
313,5.216666666666667,right,262.943,213.938,37.124,12.552,0.9,1
313,5.216666666666667,left,424.883,198.71,37.734,171.837,0.9,1
313,5.216666666666667,right,496.007,200.985,36.567,-6.388,0.9,1
314,5.233333333333333,right,574.42,224.963,19.548,-4.98,0.95,0
314,5.233333333333333,left,228.757,216.109,34.569,190.212,0.9,1
314,5.233333333333333,right,266.152,214.982,37.016,15.233,0.9,1
314,5.233333333333333,left,426.571,198.28,36.503,169.656,0.9,1
314,5.233333333333333,right,497.236,199.787,36.206,-10.334,0.9,1
315,5.25,right,576.426,225.84,20.958,-7.792,0.95,0
315,5.25,left,229.271,216.92,34.328,191.746,0.9,1
315,5.25,right,266.057,213.81,34.456,15.105,0.9,1
315,5.25,left,428.032,197.857,36.159,166.076,0.9,1
315,5.25,right,499.426,199.287,36.249,-9.115,0.9,1
315,5.25,distractor,360.504,265.133,11.703,67.957,0.35,1
316,5.266666666666667,right,578.177,224.68,19.264,-11.836,0.95,0
316,5.266666666666667,left,230.267,217.657,33.067,190.761,0.9,1
316,5.266666666666667,right,267.869,214.108,35.68,12.113,0.9,1
316,5.266666666666667,left,429.967,198.524,37.595,170.904,0.9,1
316,5.266666666666667,right,499.616,201.327,36.799,-11.641,0.9,1
317,5.283333333333333,right,579.239,226.259,17.744,-8.028,0.95,0
317,5.283333333333333,left,229.566,215.912,32.591,193.88,0.9,1
317,5.283333333333333,right,270.034,213.618,35.397,16.08,0.9,1
317,5.283333333333333,left,432.859,197.834,36.98,172.984,0.9,1
317,5.283333333333333,right,500.681,201.29,35.421,-10.498,0.9,1
318,5.3,right,580.863,226.027,19.313,-10.466,0.95,0
318,5.3,left,229.673,215.778,30.93,195.241,0.9,1
318,5.3,right,268.902,212.976,37.477,13.163,0.9,1
318,5.3,left,433.544,198.449,36.942,171.65,0.9,1
318,5.3,right,502.498,200.187,36.838,-10.21,0.9,1
319,5.316666666666666,right,582.531,225.216,20.022,-8.763,0.95,0
319,5.316666666666666,left,229.094,215.741,34.483,196.091,0.9,1
319,5.316666666666666,right,269.947,213.936,37.366,11.748,0.9,1
319,5.316666666666666,left,435.114,198.135,37.15,169.904,0.9,1
319,5.316666666666666,right,502.658,200.148,35.577,-8.182,0.9,1
320,5.333333333333333,right,583.937,226.616,22.018,-8.423,0.95,0
320,5.333333333333333,left,231.159,216.295,32.975,192.264,0.9,1
320,5.333333333333333,right,273.181,213.702,38.774,15.016,0.9,1
320,5.333333333333333,left,438.06,197.873,38.456,171.564,0.9,1
320,5.333333333333333,right,504.677,199.948,34.663,-11.091,0.9,1
321,5.35,right,586.211,225.699,20.695,-2.777,0.95,0
321,5.35,left,231.787,215.405,34.937,191.042,0.9,1
321,5.35,right,273.144,214.112,36.326,14.734,0.9,1
321,5.35,left,439.59,198.825,36.365,173.673,0.9,1
321,5.35,right,505.139,200.821,35.702,-12.54,0.9,1
322,5.366666666666666,distractor,85.93,214.421,6.06,63.626,0.35,1
323,5.383333333333334,right,587.602,225.903,19.656,-10.904,0.95,0
323,5.383333333333334,left,232.012,215.242,34.474,194.654,0.9,1
323,5.383333333333334,right,276.093,215.826,36.231,13.138,0.9,1
323,5.383333333333334,left,441.692,197.935,38.49,168.523,0.9,1
323,5.383333333333334,right,507.596,201.217,35.238,-12.708,0.9,1
324,5.4,right,589.277,225.696,21.03,-7.449,0.95,0
324,5.4,left,232.777,215.518,33.822,189.545,0.9,1
324,5.4,right,277.748,213.206,35.785,13.433,0.9,1
324,5.4,left,443.862,198.376,36.622,170.762,0.9,1
324,5.4,right,508.206,201.264,35.774,-10.762,0.9,1
325,5.416666666666667,right,591.388,225.726,19.988,-10.252,0.95,0
325,5.416666666666667,left,233.281,215.458,33.076,193.563,0.9,1
325,5.416666666666667,right,279.372,212.91,35.25,14.051,0.9,1
325,5.416666666666667,left,447.48,198.208,38.165,168.598,0.9,1
325,5.416666666666667,right,509.324,200.298,35.571,-11.975,0.9,1
326,5.433333333333334,right,591.84,225.738,18.652,-11.429,0.95,0
326,5.433333333333334,left,233.719,216.014,36.064,190.713,0.9,1
326,5.433333333333334,right,281.688,214.509,34.418,12.734,0.9,1
326,5.433333333333334,left,448.593,199.21,38.056,170.768,0.9,1
326,5.433333333333334,right,510.673,201.035,33.898,-14.346,0.9,1
328,5.466666666666667,left,556.328,225.708,18.283,171.565,0.95,0
328,5.466666666666667,right,593.294,225.168,19.589,-16.465,0.95,0
328,5.466666666666667,left,235.523,215.467,34.463,192.173,0.9,1
328,5.466666666666667,right,283.234,213.246,35.538,15.227,0.9,1
328,5.466666666666667,left,451.097,198.605,38.269,168.595,0.9,1
328,5.466666666666667,right,512.149,200.785,35.374,-16.46,0.9,1
329,5.483333333333333,left,556.667,225.455,19.709,170.383,0.95,0
329,5.483333333333333,right,592.804,226.552,18.793,-9.676,0.95,0
329,5.483333333333333,left,236.189,215.23,32.554,193.072,0.9,1
329,5.483333333333333,right,285.782,214.082,35.857,9.283,0.9,1
329,5.483333333333333,left,454.227,199.187,38.323,169.149,0.9,1
329,5.483333333333333,right,513.377,200.954,36.094,-11.548,0.9,1
329,5.483333333333333,distractor,448.968,114.198,11.301,90.398,0.35,1
330,5.5,left,559.32,226.443,20.532,164.061,0.95,0
330,5.5,right,595.812,225.663,21.164,-10.023,0.95,0
330,5.5,left,237.266,215.361,33.752,193.455,0.9,1
330,5.5,right,287.122,212.089,36.454,12.802,0.9,1
330,5.5,left,456.134,199.283,37.131,166.204,0.9,1
330,5.5,right,513.507,201.89,37.462,-13.767,0.9,1
331,5.516666666666667,left,560.367,225.879,20.424,170.443,0.95,0
331,5.516666666666667,right,595.836,226.134,21.006,-15.205,0.95,0
331,5.516666666666667,left,237.308,215.708,33.877,190.998,0.9,1
331,5.516666666666667,right,287.497,213.507,37.497,9.8,0.9,1
331,5.516666666666667,left,457.872,198.592,36.819,170.635,0.9,1
331,5.516666666666667,right,515.014,201.534,35.504,-12.968,0.9,1
332,5.533333333333333,left,563.269,225.69,20.219,167.219,0.95,0
332,5.533333333333333,right,596.531,225.917,17.404,-11.708,0.95,0
332,5.533333333333333,left,237.758,215.123,32.01,193.957,0.9,1
332,5.533333333333333,right,289.561,214.664,38.628,11.097,0.9,1
332,5.533333333333333,left,459.41,199.003,35.955,167.182,0.9,1
332,5.533333333333333,right,516.979,201.501,35.541,-9.767,0.9,1
333,5.55,left,563.593,226.128,18.763,167.853,0.95,0
333,5.55,right,595.968,225.602,18.529,-12.981,0.95,0
333,5.55,left,238.184,215.908,32.526,190.423,0.9,1
333,5.55,right,290.936,213.505,35.666,8.764,0.9,1
333,5.55,left,460.078,198.185,38.876,169.727,0.9,1
333,5.55,right,517.761,201.086,34.396,-10.301,0.9,1
334,5.566666666666666,left,565.529,225.081,18.472,165.749,0.95,0
334,5.566666666666666,right,597.739,225.83,19.497,-9.996,0.95,0
334,5.566666666666666,left,239.286,214.384,34.34,189.171,0.9,1
334,5.566666666666666,right,291.499,214.613,37.548,11.801,0.9,1
334,5.566666666666666,left,463.088,198.763,38.7,166.649,0.9,1
334,5.566666666666666,right,516.926,200.89,34.46,-16.689,0.9,1
335,5.583333333333333,left,566.662,226.066,18.107,168.977,0.95,0
335,5.583333333333333,right,597.745,226.051,19.355,-10.189,0.95,0
335,5.583333333333333,left,239.962,215.051,34.933,193.784,0.9,1
335,5.583333333333333,right,293.956,212.694,38.502,12.064,0.9,1
335,5.583333333333333,left,464.876,198.835,38.421,169.795,0.9,1
335,5.583333333333333,right,517.685,201.185,37.988,-13.88,0.9,1
336,5.6,left,569.392,226.212,20.224,170.366,0.95,0
336,5.6,right,597.538,225.966,20.469,-13.058,0.95,0
336,5.6,left,241.247,215.838,37.015,195.498,0.9,1
336,5.6,right,295.835,213.09,39.869,12.855,0.9,1
336,5.6,left,467.145,199.126,37.628,167.343,0.9,1
336,5.6,right,519.699,201.728,34.205,-12.961,0.9,1
336,5.6,distractor,371.103,65.566,14.318,69.683,0.35,1
337,5.616666666666666,left,570.576,225.979,17.813,164.876,0.95,0
337,5.616666666666666,right,597.441,226.623,19.351,-14.581,0.95,0
337,5.616666666666666,left,240.82,214.869,35.728,193.483,0.9,1
337,5.616666666666666,right,297.397,213.74,37.521,12.393,0.9,1
337,5.616666666666666,left,468.182,198.506,35.731,170.702,0.9,1
337,5.616666666666666,right,520.449,202.034,33.965,-13.351,0.9,1
338,5.633333333333334,left,572.807,224.68,20.306,160.47,0.95,0
338,5.633333333333334,right,598.458,226.284,19.837,-16.572,0.95,0
338,5.633333333333334,left,242.576,215.658,34.259,195.021,0.9,1
338,5.633333333333334,right,298.299,213.426,36.643,14.293,0.9,1
338,5.633333333333334,left,469.249,199.282,38.685,168.942,0.9,1
338,5.633333333333334,right,521.25,202.068,35.462,-13.798,0.9,1
339,5.65,left,573.258,226.009,20.256,166.421,0.95,0
339,5.65,right,598.302,225.956,17.74,-10.02,0.95,0
339,5.65,left,242.139,216.393,32.936,190.693,0.9,1
339,5.65,right,300.924,213.245,34.711,11.534,0.9,1
339,5.65,left,471.924,199.927,37.99,167.376,0.9,1
339,5.65,right,520.606,202.748,34.981,-13.238,0.9,1
340,5.666666666666667,left,575.363,225.664,18.08,166.681,0.95,0
340,5.666666666666667,right,598.466,227.328,18.48,-14.667,0.95,0
340,5.666666666666667,left,244.699,214.783,34.18,193.801,0.9,1
340,5.666666666666667,right,302.788,213.815,36.693,11.233,0.9,1
340,5.666666666666667,left,472.945,198.98,38.292,168.188,0.9,1
340,5.666666666666667,right,522.973,203.545,35.342,-14.019,0.9,1
341,5.683333333333334,left,577.064,226.074,22.194,166.954,0.95,0
341,5.683333333333334,right,597.891,226.795,18.489,-10.36,0.95,0
341,5.683333333333334,left,245.644,214.116,33.307,188.71,0.9,1
341,5.683333333333334,right,303.633,213.634,38.009,11.823,0.9,1
341,5.683333333333334,left,474.625,198.542,36.694,167.414,0.9,1
341,5.683333333333334,right,522.596,201.845,33.959,-12.032,0.9,1
342,5.7,left,577.162,225.464,19.416,163.996,0.95,0
342,5.7,right,596.93,226.468,17.81,-18.971,0.95,0
342,5.7,left,246.795,215.241,33.763,189.588,0.9,1
342,5.7,right,305.024,213.152,34.846,11.677,0.9,1
342,5.7,left,476.002,200.046,36.138,166.336,0.9,1
342,5.7,right,523.575,202.673,35.297,-12.228,0.9,1
343,5.716666666666667,left,578.387,226.923,21.488,164.141,0.95,0
343,5.716666666666667,right,597.48,226.046,17.817,-17.143,0.95,0
343,5.716666666666667,left,246.672,214.632,33.975,190.748,0.9,1
343,5.716666666666667,right,306.411,213.059,37.242,7.557,0.9,1
343,5.716666666666667,left,477.812,199.354,37.352,167.368,0.9,1
343,5.716666666666667,right,524.128,202.179,33.221,-12.091,0.9,1
343,5.716666666666667,distractor,66.47,204.657,13.981,106.607,0.35,1
344,5.733333333333333,left,579.914,226.502,19.766,160.764,0.95,0
344,5.733333333333333,right,597.391,226.999,18.887,-11.281,0.95,0
344,5.733333333333333,left,247.17,213.909,35.356,191.67,0.9,1
344,5.733333333333333,right,307.965,212.61,36.002,8.973,0.9,1
344,5.733333333333333,left,478.439,199.732,37.012,166.773,0.9,1
344,5.733333333333333,right,524.524,202.833,32.896,-13.317,0.9,1
345,5.75,left,580.954,227.069,19.961,163.879,0.95,0
345,5.75,right,596.362,227.076,19.516,-14.242,0.95,0
345,5.75,left,248.579,214.824,34.281,190.081,0.9,1
345,5.75,right,309.926,213.582,38.047,10.067,0.9,1
345,5.75,left,480.51,199.905,36.031,167.241,0.9,1
345,5.75,right,525.779,201.863,33.321,-15.446,0.9,1
346,5.766666666666667,left,581.843,226.688,20.723,164.635,0.95,0
346,5.766666666666667,right,597.451,227.142,19.716,-19.547,0.95,0
346,5.766666666666667,left,249.358,214.794,34.72,190.263,0.9,1
346,5.766666666666667,right,312.325,212.505,36.102,11.987,0.9,1
